"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Et_1B_010523",345.703264798322,-3.29338917535966,0.406301537831117,-8.10577580616638,5.24100085131518e-16,4.64112065343499e-15
"Et_2B_020290",106.317312234072,3.88301010909773,0.479055996393134,8.10554536073725,5.25094478153474e-16,4.64895362248013e-15
"Et_8B_060116",44.6667576104873,3.23977602445442,0.399816703124322,8.10315326782888,5.35527023040355e-16,4.74032704770295e-15
"Et_9B_064380",31.5700036451899,-6.15219797411032,0.759287507591563,-8.10259343476479,5.37997944084508e-16,4.76120305178929e-15
"Et_1B_010489",437.945342705193,2.03443048067629,0.251104655452552,8.10192259084064,5.40973631363688e-16,4.78653649996054e-15
"Et_4B_038902",225.080626734563,1.99680796007568,0.246470933953045,8.10159611135361,5.42427669894571e-16,4.79839861829813e-15
"Et_1A_006251",70.9946488691792,-3.65065535539994,0.450683565711175,-8.10026287432787,5.48405575920596e-16,4.85026624304276e-15
"Et_7A_050934",265.035111583511,2.72046997499527,0.335856655050456,8.10009250698508,5.49174123717455e-16,4.85604866605154e-15
"Et_7A_051425",143.404341819381,-2.76721232477555,0.341663309281688,-8.09923761083194,5.53046718235914e-16,4.88927033961644e-15
"Et_2A_016655",64.3971491193796,-2.57058377425206,0.317399067195315,-8.09890147745842,5.54576728361074e-16,4.90177258651643e-15
"Et_4B_039039",38.6433778268153,-3.00905238799125,0.371558449018761,-8.09846309763047,5.56578411917864e-16,4.91843775158989e-15
"Et_2B_021208",212.051484161989,2.28675846484542,0.282394716590847,8.09773813211467,5.59904305825931e-16,4.94679545356021e-15
"Et_3A_026414",1894.88291961578,-1.06646428959215,0.131706154814781,-8.09730032048935,5.61922312456244e-16,4.96358844983266e-15
"Et_1B_014243",32.9158053117626,-3.88095190028928,0.479300668105925,-8.09711347915667,5.62785701259839e-16,4.97017756204432e-15
"Et_7B_054617",47.0479480145802,5.88430203697702,0.726740467765922,8.0968410291861,5.64047028634882e-16,4.98027754054417e-15
"Et_2B_021748",94.9926244864089,5.21953003879249,0.644891125331481,8.09366082702657,5.78977634767446e-16,5.11104161521867e-15
"Et_2A_016814",30.7622232076778,-6.02095424375483,0.743973367443931,-8.09297013472541,5.82271453954084e-16,5.13904649245815e-15
"Et_4B_038081",38.9405409689784,-5.34336332332296,0.660290533942352,-8.09244271823754,5.8479905940921e-16,5.16027860596284e-15
"Et_4A_032408",1721.31765985945,2.54756979185923,0.314844635250809,8.09151405686111,5.89275907004989e-16,5.19869843328145e-15
"Et_9A_062038",260.585092851329,2.4404346208258,0.301605230809526,8.09148639191545,5.89409789594176e-16,5.19879580984276e-15
"Et_1B_013802",72.1568729625781,-8.21832082143449,1.01568251199042,-8.09142692171509,5.89697692989222e-16,5.20025137889224e-15
"Et_10B_002839",240.95662866842,1.2464375450564,0.154047835639384,8.09123698416788,5.9061813506525e-16,5.20728322415862e-15
"Et_5B_045700",72.3022263604368,-1.73128667121173,0.21399101730652,-8.09046423071039,5.94377536103923e-16,5.23933708142429e-15
"Et_3A_025752",243.813880405152,2.11385379387455,0.261295599637242,8.08989434498409,5.97165094375706e-16,5.26281274343604e-15
"Et_9A_062541",214.690369175416,-2.34528586643827,0.289931067728664,-8.08911540529743,6.00996073623356e-16,5.29547237887579e-15
"Et_1B_011873",187.756041327418,2.48801707179079,0.307577203677256,8.08908151204042,6.01163316012937e-16,5.29584336670847e-15
"Et_3A_025750",76.1865483849049,3.55612921642604,0.439685604359908,8.08789094108058,6.07067239447371e-16,5.34673997365509e-15
"Et_1B_013496",195.352952711352,-3.03980789929108,0.375865218055044,-8.08749454131697,6.09045595954419e-16,5.36304819408885e-15
"Et_8A_057750",563.905283362284,1.64350273366439,0.203219534490727,8.08732653474012,6.09886000719732e-16,5.36933129820243e-15
"Et_9A_063324",110.035200264618,-1.53792903444887,0.190168660917039,-8.08718443424173,6.1059770963659e-16,5.37447900828213e-15
"Et_2B_022317",171.727936116604,2.20735960253334,0.272968772876607,8.08649128349623,6.1408109726294e-16,5.40401581122221e-15
"Et_7B_054239",71.1872626360996,6.19820032370349,0.766563432528832,8.08569788315641,6.18092321870624e-16,5.43818442028374e-15
"Et_1B_012099",131.38191395434,6.36538077142238,0.787252102062107,8.08556846624998,6.18749064493199e-16,5.44283109735028e-15
"Et_4A_033208",62.5786634439459,2.97335776213143,0.367767183953643,8.08489145270293,6.22195879185407e-16,5.47201363406617e-15
"Et_2B_019956",318.191077745726,3.17776773343056,0.393064008351266,8.08460623693308,6.23653628995099e-16,5.48369448973044e-15
"Et_7B_054271",27.1963193609382,-5.00366922577828,0.618956531749707,-8.08403978165249,6.2655879200398e-16,5.50809473984388e-15
"Et_4B_039986",135.698240180085,2.65258435603615,0.328150820124028,8.0834305245179,6.29698356669557e-16,5.53454505799702e-15
"Et_1B_012013",261.433235771831,3.90847872677028,0.483578324512887,8.0824109118359,6.34987239257221e-16,5.57987125526694e-15
"Et_4B_036345",561.134049508834,-2.12920330182147,0.263484224197581,-8.0809517469434,6.42632366426696e-16,5.64587954062234e-15
"Et_4A_035047",814.849384093077,-1.49085306118529,0.184493165604507,-8.08080373221627,6.43412920764212e-16,5.65156388682887e-15
"Et_6A_046685",56.2735266052893,-6.93430374232411,0.858246406248458,-8.0796187340127,6.49695768108785e-16,5.70556648814355e-15
"Et_10A_000629",53.4462286884322,6.95267280595415,0.860528540547753,8.07953772402315,6.50127482982271e-16,5.70817325307256e-15
"Et_6B_048364",92.5408034206322,3.15499794967632,0.390592627493925,8.07746415983079,6.61274554054742e-16,5.80484113826938e-15
"Et_10A_000102",26.9440427366865,-3.48296107282051,0.431256323220335,-8.07631305394452,6.67543742584916e-16,5.85865847909449e-15
"Et_2A_016029",27.7231883562822,3.86687975583597,0.478856656417556,8.07523442352257,6.73471343266397e-16,5.90945619884593e-15
"Et_8B_060840",28.3446755275556,-3.80431700394656,0.471148820796472,-8.07455486679432,6.77232437553492e-16,5.9412265251376e-15
"Et_3A_025902",33.7229277452217,-4.40902473660778,0.546195267460094,-8.07224997959161,6.90143927967002e-16,6.05324166457275e-15
"Et_1A_007075",288.982595353089,2.71027729440275,0.33576740656171,8.07188917517706,6.92186914049977e-16,6.06990265283776e-15
"Et_10A_001035",1564.7147265001,-1.85664572646603,0.230085032014232,-8.06938943490764,7.06505797380972e-16,6.19418382953444e-15
"Et_8A_056928",31.2647073293419,3.56727101013343,0.442160124018865,8.06782614793466,7.15608454502829e-16,6.27269051254344e-15
"Et_3B_028551",48.9130983179322,2.27171146778768,0.281662064897933,8.06537958390274,7.30086664025158e-16,6.39827451264127e-15
"Et_3B_029016",178.395988811673,1.87378370957484,0.232330847905644,8.06515246023564,7.31445280053907e-16,6.40885388237709e-15
"Et_7A_051255",35.6986000807288,-4.08363252846302,0.506340183966399,-8.06499791597424,7.32371162008764e-16,6.41563808242825e-15
"Et_3B_028114",119.985622154998,2.20303394501081,0.273167332905594,8.06477817672354,7.33689618742333e-16,6.42585775355454e-15
"Et_10A_000588",47.948803347034,-7.01044586961576,0.869312218289894,-8.06435906699512,7.36210804856283e-16,6.44660485444194e-15
"Et_9A_061591",894.249356542312,2.89667342477073,0.35921127326341,8.06398250938687,7.38483294378894e-16,6.46516611876599e-15
"Et_5B_043121",20.2291504120537,4.00442666900727,0.496591462641922,8.06382503578146,7.3943568088021e-16,6.47216504960713e-15
"Et_4A_035701",3401.97706750437,-2.97549463380676,0.369089079328873,-8.06172493430909,7.52253191316639e-16,6.58299318786604e-15
"Et_4B_039655",124.796234388324,-2.09668920764843,0.260095536056255,-8.0612271915153,7.5532300150758e-16,6.60849068095943e-15
"Et_1A_007114",77.4072118506423,-2.34525042497852,0.290935777116171,-8.06105886400507,7.56363945440282e-16,6.61486302356535e-15
"Et_5B_044512",25.0718118918136,4.65262565892577,0.577172356525851,8.06106807840056,7.56306926705863e-16,6.61486302356535e-15
"Et_2B_021358",292.810162580284,-1.22836654420308,0.152398651679141,-8.06021923861427,7.61577367751756e-16,6.65908144695337e-15
"Et_8A_058138",159.007364131462,2.58977095706863,0.321356582328626,8.05887011338787,7.70028632482099e-16,6.73158680575138e-15
"Et_9A_062515",38.2296918803579,-6.29384835972592,0.781037194760328,-8.0583209121779,7.7349537232078e-16,6.7604965213993e-15
"Et_2B_022873",32.5412638774666,-3.74685170016705,0.464998321003434,-8.05777468632921,7.76958582384587e-16,6.78936345375092e-15
"Et_10B_003206",39.2310742177542,2.90890811059106,0.361033137995723,8.05717759521989,7.807617699456e-16,6.82118870852556e-15
"Et_4B_037552",10118.1807390159,-1.9987303727433,0.248180762903055,-8.05352658829586,8.04419143971974e-16,7.0264227395034e-15
"Et_7A_050899",138.632292140892,1.98619381245304,0.246644064589888,8.05287496277531,8.08715123403613e-16,7.06248948048719e-15
"Et_5A_041309",164.932128618105,2.08546980276496,0.259000170245002,8.05200166776805,8.1450796995797e-16,7.11161074656927e-15
"Et_4B_039438",216.621336533874,2.03093679266806,0.252239565528051,8.0516186602859,8.17061460387966e-16,7.1324342004164e-15
"Et_7A_052508",71.737959357268,7.26426801681604,0.902295519989256,8.05087452601176,8.22045131938404e-16,7.17445864789302e-15
"Et_3B_029295",311.077205421238,1.93748395945627,0.24073476192286,8.04821017114723,8.40135865551795e-16,7.33083501652618e-15
"Et_7B_055594",59.2630277769036,-8.41811925095269,1.04605780801187,-8.04747040409945,8.45228014369861e-16,7.37374759186405e-15
"Et_1B_011917",152.148492388775,-4.2267652137629,0.52525881171037,-8.04701438515525,8.48382134543348e-16,7.39973865083976e-15
"Et_7B_055530",197.519603345789,-3.10329175857702,0.385681391667041,-8.04625741771875,8.53643427764794e-16,7.44409434638494e-15
"Et_3B_027875",70.1079883727415,-5.16081482720532,0.641546115097098,-8.04433961294307,8.67117427647638e-16,7.56003492749238e-15
"Et_9B_064368",70.6343408756681,-2.18855666482645,0.272064361394425,-8.04426075362952,8.67675934988986e-16,7.56334615215939e-15
"Et_8A_056078",23.1609843974971,-4.24374291570414,0.527584123098732,-8.04372749274331,8.71461974781445e-16,7.59478393178557e-15
"Et_1A_008546",46.898449191748,3.03182037056516,0.376935232313207,8.04334567495651,8.7418279465568e-16,7.61692729459098e-15
"Et_2A_016991",79.9927570815917,-1.59137562219702,0.19785072135102,-8.04331473411033,8.74403644238501e-16,7.61728329027858e-15
"Et_1A_005456",287.845136740911,-3.07836538357915,0.382767339497905,-8.04239303075648,8.8100784655032e-16,7.67323565877949e-15
"Et_6A_046388",37.7376947276935,-6.63201411589432,0.824676252067207,-8.04196082919803,8.84121564275457e-16,7.69877049385542e-15
"Et_8A_056891",68.5109862343269,7.97847498055246,0.992148920874347,8.04161029931,8.86654853466595e-16,7.71924159611321e-15
"Et_3A_024509",33.5612243170204,-5.09428043288559,0.633561780298506,-8.04070035677561,8.93264458526417e-16,7.77518549667585e-15
"Et_7A_052133",58.3048053519181,-7.2295607712028,0.899345781912147,-8.03868869638955,9.08049444073938e-16,7.90225220506047e-15
"Et_1B_010712",87.715707665174,4.34395961329365,0.540482400565841,8.03718975631005,9.19222618206331e-16,7.99619757502403e-15
"Et_9B_065821",48.7328566148357,2.02401893609101,0.251831253797496,8.03720310950193,9.19122487415426e-16,7.99619757502403e-15
"Et_4A_031947",42.6669153739544,2.96514786239069,0.368939321735164,8.03695265781174,9.21002325266899e-16,8.01003255349264e-15
"Et_8A_057261",678.008182449227,-2.49060789524893,0.309938618281949,-8.03581015187738,9.29625898235881e-16,8.08337127868142e-15
"Et_1B_010412",285.700208340101,1.93156714875134,0.240394782993853,8.03497948123414,9.35945650700253e-16,8.13665158948946e-15
"Et_2A_015330",52.476652594109,4.23330585147849,0.526878402935457,8.03469230830681,9.38140296402604e-16,8.15405572884744e-15
"Et_2A_015662",31.8900477558866,-3.35179641676279,0.417178185517479,-8.03444794843511,9.40011746100968e-16,8.16696717203715e-15
"Et_2B_020204",638.078998068691,-2.14033275377309,0.266394216598216,-8.03445653252001,9.39945941909525e-16,8.16696717203715e-15
"Et_3A_026075",74.914287430784,6.08304313920969,0.757127919185674,8.03436643275853,9.40636858180028e-16,8.17072082064425e-15
"Et_7A_053162",158.650245665323,-2.77179831834355,0.345053363851986,-8.03295550404356,9.51521841755045e-16,8.26357569117043e-15
"Et_6A_045993",628.365613177711,1.72659931030906,0.214984240921376,8.0312831438678,9.64584503790594e-16,8.37530082076692e-15
"Et_2A_016270",434.387325507674,-3.44192849371269,0.428590997749714,-8.0307997876397,9.68392757664254e-16,8.40664235986692e-15
"Et_10A_001141",180.245210088176,2.58119376036628,0.321571970863665,8.02679957906099,1.0004833104407e-15,8.68344005288155e-15
"Et_2B_021798",29.7115284935541,-5.3102218855429,0.66157755526583,-8.02660526082869,1.00206857480011e-15,8.69541564189885e-15
"Et_3B_028300",127.348154634292,2.84219077757754,0.354111675365895,8.02625548745539,1.00492829346487e-15,8.71844308721469e-15
"Et_8B_060877",29.4807858102573,3.11365633749171,0.387946075555284,8.02600292588343,1.00699821350604e-15,8.73461045205486e-15
"Et_4A_034927",158.215753351586,2.91491316494901,0.363216716348026,8.0252726093036,1.01300733458839e-15,8.78493245897144e-15
"Et_5B_043446",61.4458218016167,6.5196864571628,0.812408737951929,8.02513088866922,1.01417751275535e-15,8.79327849617011e-15
"Et_2A_015799",121.786835728439,-1.46007651021385,0.181955978194981,-8.02433931931192,1.02073798229758e-15,8.84834727792573e-15
"Et_10B_002818",238.187882718088,3.86733985528264,0.481988062121606,8.02372539738735,1.02585489298789e-15,8.89088246390485e-15
"Et_4B_039954",137.322538974909,1.92967587288994,0.240562416335811,8.02151849936621,1.04445847896304e-15,9.05026265964701e-15
"Et_9B_064943",303.24011025923,1.46265640316092,0.182342859058121,8.02146248400497,1.04493497345197e-15,9.05253798904555e-15
"Et_4B_036707",155.765005263386,-4.70229246427667,0.586234966175051,-8.02117365150914,1.04739532718194e-15,9.07199554775683e-15
"Et_1B_013082",476.30698092605,2.09918200639764,0.261788356610111,8.01862249941091,1.06937602514901e-15,9.26048565261018e-15
"Et_3A_025426",46.9517693381218,2.53629157239751,0.316303137524487,8.01854699339225,1.07003346071461e-15,9.26428315414125e-15
"Et_2B_019225",87.3140992698402,2.81802736885428,0.351453673124965,8.01820434482211,1.07302192976362e-15,9.28825691707844e-15
"Et_6B_048503",48.7459983176955,8.07109207167163,1.00666592052942,8.01764707344711,1.07789983841581e-15,9.32857283471516e-15
"Et_9A_061589",187.723565948214,3.2504575535577,0.405424175150957,8.01742410241672,1.0798576617199e-15,9.34360585646828e-15
"Et_1A_007019",60.5092002820993,3.58824833274426,0.4475666826155,8.01723736846357,1.08149999619138e-15,9.35590348299658e-15
"Et_1A_006959",560.800484500623,-2.33321991556556,0.291077857743712,-8.01579320959518,1.09428482098247e-15,9.46456849049216e-15
"Et_2A_017341",39.1423672584794,4.61143603087039,0.575351316447464,8.01499170862062,1.10144445960074e-15,9.52454628735256e-15
"Et_2A_016731",209.755828681379,2.07250279524288,0.25866084618526,8.01243336905539,1.12460769628475e-15,9.72285959280298e-15
"Et_1B_012790",157.750316011654,1.188867266215,0.148403703600168,8.01103501714532,1.13747053116341e-15,9.83205736904321e-15
"Et_2B_021288",128.271039514386,5.88311337649967,0.734379522252944,8.01099867062107,1.13780679234686e-15,9.83295557527451e-15
"Et_8A_057982",26.2451931087717,-3.53509134953697,0.441295063519964,-8.01072035870859,1.14038485280904e-15,9.85322314636146e-15
"Et_4A_034179",166.697140587351,-2.01628263836603,0.25171604584965,-8.01014743243805,1.14571011562384e-15,9.89721414435622e-15
"Et_10A_000165",24.570220105155,-4.02544938285598,0.50256346906293,-8.00983284830023,1.14864453782393e-15,9.9205381307569e-15
"Et_4B_036210",53.3178632204371,7.26923973928687,0.907580091344998,8.00947465530468,1.1519947558425e-15,9.94744298454494e-15
"Et_5B_043161",95.1417340365026,-2.06955697431289,0.258424216469582,-8.00837089722389,1.16237897249223e-15,1.00350628551349e-14
"Et_1A_005936",731.454646875773,2.64045725054053,0.329806081460152,8.00609024203076,1.184128472964e-15,1.02207458649472e-14
"Et_2B_020164",49.4872095661415,-2.85493575305369,0.356599970367154,-8.00598987743678,1.18509475508784e-15,1.02270004150321e-14
"Et_4A_035154",93.3056202128224,-1.92206260951058,0.240116925126722,-8.00469441500723,1.1976370400739e-15,1.03331293651228e-14
"Et_10B_003211",170.469730832813,-1.47496368988812,0.184265375300851,-8.00456237358723,1.1989227455868e-15,1.03421138591997e-14
"Et_9A_062219",49.7779844408079,-3.53869263227583,0.442214506993486,-8.00220837695846,1.22207345547518e-15,1.05396675434501e-14
"Et_7B_054562",252.107661997043,1.51361157066485,0.189162191215578,8.00166016759587,1.22752779626113e-15,1.05845510060658e-14
"Et_3B_028901",24.0550170496316,-4.64404757520628,0.580484688600717,-8.00029297310314,1.2412352223357e-15,1.07005652086467e-14
"Et_6B_048779",48.4388976873578,7.8032492125429,0.975398031764345,8.00006659684152,1.24351936348993e-15,1.07180732103653e-14
"Et_1A_005699",40.5611896026605,-3.67035921662191,0.458952931418416,-7.9972453935058,1.27233506909675e-15,1.09642069077936e-14
"Et_1A_006249",62.7375498535411,2.44539641517533,0.305811832653794,7.99640875225302,1.28100625314836e-15,1.10366825393401e-14
"Et_10B_003480",166.85146967391,1.58891772338213,0.19870494214942,7.99636740885545,1.28143625375364e-15,1.10381400893251e-14
"Et_1B_013400",59.8312229792245,6.17914447227749,0.772778236804135,7.99601254019739,1.2851329916565e-15,1.10677306078354e-14
"Et_1B_011952",150.03446935973,-1.61175216242776,0.201579496927518,-7.99561556107713,1.28928085230874e-15,1.11011934221171e-14
"Et_2B_022741",60.3274329980734,-5.34760088093009,0.669000388048355,-7.99341969969615,1.31246377713479e-15,1.1298508349948e-14
"Et_2B_021245",35.5452627326497,3.16780428723002,0.396313132925698,7.99318524683846,1.31496315595009e-15,1.13177223428529e-14
"Et_3B_030422",42.4541773696675,7.09266354777619,0.887407649863921,7.99256525325628,1.32159519639163e-15,1.13724905879003e-14
"Et_3B_031512",75.015309193992,-2.61306467502112,0.32696120997623,-7.99197151004883,1.32797731849334e-15,1.14250864237931e-14
"Et_2B_021114",25.5215591448132,5.97000355401162,0.747104459130239,7.9908552024462,1.34005876641789e-15,1.15266843485376e-14
"Et_8B_059986",28.050653412608,-8.31754855323156,1.04115710545508,-7.98875454016716,1.3630878592193e-15,1.1722389392839e-14
"Et_5A_042835",69.9519996288893,4.66557160301579,0.584185839510866,7.9864510357222,1.38878889806407e-15,1.19409886562518e-14
"Et_4A_032292",135.79287467737,2.3366884277964,0.292604816942304,7.98581668003488,1.39595006993022e-15,1.20001232905641e-14
"Et_3A_026047",279.730741253102,2.59911635150686,0.325484743348177,7.98537075738305,1.4010058000327e-15,1.2041138395082e-14
"Et_4B_036919",382.233824003352,-1.93904778587953,0.242834375760587,-7.9850629870923,1.40450571774735e-15,1.20687679137193e-14
"Et_4A_033735",407.799496069532,-2.21062934208196,0.276855761754731,-7.98476913780244,1.40785536399762e-15,1.20939745608875e-14
"Et_5A_042172",99.4386471918116,-3.05111330171368,0.382117309796342,-7.98475552792895,1.40801069616003e-15,1.20939745608875e-14
"Et_5B_043723",27.4040872880332,4.03008927249382,0.504745374397288,7.98440060457435,1.41206747191162e-15,1.21238984401095e-14
"Et_3A_025741",182.474807342311,1.61674185567705,0.202491494099719,7.98424577222425,1.4138408111718e-15,1.21366618922496e-14
"Et_1B_013338",96.2182884971838,2.49924063031898,0.313070842344888,7.9829875295948,1.42833340538968e-15,1.22585823800631e-14
"Et_6A_048013",461.219165943271,1.49685254240775,0.187521434162756,7.9823010584944,1.43630185670401e-15,1.232447173068e-14
"Et_8B_059856",99.0240664697138,-3.23968073289825,0.405900975796408,-7.98145588721918,1.44617263743166e-15,1.24066543718038e-14
"Et_10A_001742",338.837768401521,2.21658408529678,0.27771821851964,7.98141402862275,1.44666323797505e-15,1.24081514848132e-14
"Et_9B_063749",25.6508601737488,-4.34624780335743,0.54454766327325,-7.98139097178812,1.44693354389304e-15,1.24081514848132e-14
"Et_1B_012603",90.6500047430578,-2.11781541998311,0.265504704083655,-7.97656458589836,1.5046245096811e-15,1.29002652450778e-14
"Et_7A_051185",183.310499868771,-2.33157861741644,0.292313516391421,-7.97629424119532,1.50792217481215e-15,1.29259198780738e-14
"Et_1A_007805",32.0481098695633,-5.59725995428219,0.701969997292653,-7.97364556301498,1.5406096370616e-15,1.32034426570367e-14
"Et_3A_025113",31.6879136542136,-6.1050109903824,0.76569491205467,-7.97316384668168,1.5466290786483e-15,1.32523471569945e-14
"Et_1A_006478",239.206433873329,1.36250102002318,0.170888865065531,7.97302398550488,1.54838109417234e-15,1.32646736650553e-14
"Et_5B_044480",504.352525804452,-3.16007738935036,0.396409898222171,-7.97174188516168,1.56453309802348e-15,1.34003320599785e-14
"Et_2A_016588",347.856900897455,1.85810007296723,0.233103399151741,7.97114104611437,1.57215951603979e-15,1.34629281098349e-14
"Et_3B_029712",26.2284854765988,3.91737350903574,0.491468141846809,7.9707577673606,1.57704356931717e-15,1.35020197963793e-14
"Et_1B_012752",348.017959853286,2.67057377877396,0.335049118637622,7.97069334082433,1.57786601112183e-15,1.3506328800703e-14
"Et_2B_020019",49.5757945945763,5.37421501384583,0.674279021659562,7.97031324008657,1.58272682119179e-15,1.35451969813623e-14
"Et_2B_021192",599.756701052003,-1.24361234762129,0.156032461478226,-7.97021552976548,1.58397874297771e-15,1.35531703200195e-14
"Et_1B_012071",66.6925177566192,8.67697133718378,1.08869862126513,7.97003979586257,1.58623280357276e-15,1.35697134116029e-14
"Et_10B_002749",264.483792474152,1.77967945465257,0.223305682907228,7.96970068778741,1.59059132592306e-15,1.36042491740226e-14
"Et_9B_065518",982.937591201994,2.19713636529448,0.275728991577426,7.96846335499514,1.60659491455792e-15,1.37383505322472e-14
"Et_7A_052675",2241.83657715796,-2.18695159180613,0.27448950470157,-7.96734138955082,1.62124338936113e-15,1.38608121692451e-14
"Et_10B_003761",40.146353810334,-2.59989013303593,0.326372473519123,-7.96602147540974,1.63864477336278e-15,1.40067555662922e-14
"Et_1B_012956",155.599647941905,-1.60337691803476,0.201279779017744,-7.96591155782922,1.64010216653256e-15,1.40163820047774e-14
"Et_7A_051111",296.653529753507,3.16322699317447,0.397097771065816,7.96586438821935,1.64072797807497e-15,1.40188992594655e-14
"Et_3B_027476",321.704444260386,3.12729770103057,0.392613876755309,7.9653264598684,1.64788147030398e-15,1.40771788097021e-14
"Et_5A_041702",66.1066132728884,7.46241435704289,0.937026095703016,7.96393439976089,1.66653631503339e-15,1.42336663677524e-14
"Et_4B_038417",62.4757600024225,3.92684339545685,0.493080717551282,7.96389567809138,1.66705818218229e-15,1.42352506597971e-14
"Et_3A_026042",59.1966316211355,-7.56678104787018,0.950156383417765,-7.96372174089075,1.6694043882387e-15,1.42524094634379e-14
"Et_10A_001072",85.7715981182617,-2.45247108472143,0.308018410315014,-7.96209253275886,1.69153896616028e-15,1.44384689487501e-14
"Et_8A_056145",104.251551786659,-1.92085116354071,0.241307239437177,-7.96018871220313,1.71777089019153e-15,1.46594200590654e-14
"Et_5A_042853",54.4962668452299,-2.28490731287716,0.287044521460854,-7.96011469317929,1.71879881739582e-15,1.46652350710063e-14
"Et_5B_044528",199.251438709524,2.10088354054626,0.263943811360918,7.95958628358783,1.72615464091062e-15,1.47250280998463e-14
"Et_8A_058222",72.3071240564222,3.52697041290817,0.443112163763062,7.9595432067491,1.72675566501996e-15,1.47271865666354e-14
"Et_7B_055045",193.66551551331,1.52492934404478,0.191618577268584,7.95814980875968,1.74630842749271e-15,1.48909475421099e-14
"Et_6A_045896",742.290634755191,-2.43006741684772,0.305416236997267,-7.95657572347558,1.76865906203608e-15,1.50784954684462e-14
"Et_3B_029576",102.835213121586,2.86656292588499,0.360295217199099,7.95615037071371,1.77474689764034e-15,1.51273491859294e-14
"Et_9B_065329",250.941635480211,2.53541120406012,0.318713226905899,7.95514898667418,1.78916075157024e-15,1.52471371338004e-14
"Et_2B_021352",177.102112058397,-2.45317149129789,0.308399159226835,-7.95453365517615,1.79807491732343e-15,1.53200182204807e-14
"Et_3B_029766",40.2964414343767,-2.49665406094575,0.313871923992879,-7.95437205464224,1.8004232302589e-15,1.53369386281314e-14
"Et_6A_046125",81.4636425281536,7.22199148987761,0.908160287892631,7.95233130776518,1.83033973182214e-15,1.55886450896987e-14
"Et_5B_045319",48.1119878187761,-2.38697207995018,0.300167355980505,-7.95213747395374,1.83320658537974e-15,1.56099200590081e-14
"Et_1B_012426",67.5675171531475,-8.88799489390088,1.11770950634558,-7.95197217473861,1.83565489815975e-15,1.56276232730076e-14
"Et_10B_003811",285.120740811507,1.9488316585436,0.245081711851082,7.95176287869149,1.83875948622609e-15,1.56509053614417e-14
"Et_3A_026463",287.115047537236,3.64631040979784,0.458718952734026,7.94889853158529,1.88177098897157e-15,1.60137840847128e-14
"Et_8A_057715",31.6207932905278,5.13885340094024,0.6465065202068,7.9486489932019,1.88556468407841e-15,1.60428422658219e-14
"Et_2A_017888",3052.30226712504,1.22183826315991,0.153726411045983,7.94813496813134,1.89340308577473e-15,1.61062951939672e-14
"Et_3B_028032",107.565865039918,2.8370775934633,0.35696267049875,7.94782712012807,1.8981128358081e-15,1.6143113989429e-14
"Et_6A_046834",91.6170766937441,2.01126173563957,0.253067683165937,7.94752498809096,1.90274635563006e-15,1.61792697951103e-14
"Et_9A_063194",30.9601028636878,-3.69850760611709,0.465437694340665,-7.94630011940989,1.92164543099326e-15,1.63366883566964e-14
"Et_2A_016344",47.45135850631,-6.84751748593253,0.861748877353191,-7.94607067776434,1.92520609638292e-15,1.6363671821435e-14
"Et_9B_064377",122.507615342911,-3.5687217903504,0.449146367141919,-7.94556530215189,1.93307186768695e-15,1.6427229204922e-14
"Et_6A_045931",30.9694955132658,-3.00090742159627,0.377774241507497,-7.94365282720505,1.96312557727049e-15,1.66792761353317e-14
"Et_1B_010939",85.0286912596712,1.83164349391456,0.230590575208422,7.94327128183367,1.96917622425986e-15,1.67273259355033e-14
"Et_4B_038696",29.4199647984194,4.26294162648498,0.536675068525919,7.94324513377148,1.96959155893874e-15,1.67274964427629e-14
"Et_2B_019035",59.5624528275242,-1.88749558910641,0.237624472316194,-7.94318687258282,1.97051728741403e-15,1.67320007229859e-14
"Et_9A_061552",144.907057344667,3.81104479955163,0.479814358035619,7.94274855624207,1.97749557177544e-15,1.67878861780415e-14
"Et_2A_016301",63.2147797093237,8.54487194661163,1.07588420062921,7.94218554526064,1.98649479522529e-15,1.68609024737132e-14
"Et_1B_013120",100.344292689623,-1.83025501553019,0.230454155949768,-7.94194840178592,1.99029738114054e-15,1.68897904892456e-14
"Et_2B_020217",179.606800228904,-3.50186971255512,0.440939994800427,-7.94182826200671,1.99222655248226e-15,1.69027721934742e-14
"Et_1B_011042",33.686269898383,-3.62987628560062,0.457098289023096,-7.94112857730958,2.00349854471251e-15,1.69950006839514e-14
"Et_9B_065565",202.083405158446,-1.86717485369926,0.235206108011471,-7.93846243826374,2.04702889663533e-15,1.73607741293802e-14
"Et_2A_014714",47.4009043642586,-5.21072851951822,0.656446228230713,-7.93778423186685,2.05824983547611e-15,1.74524410012721e-14
"Et_8A_057718",342.841119881947,2.39537674358671,0.301792600363567,7.93716194731422,2.06859882317398e-15,1.75366791259461e-14
"Et_5B_045672",93.3018484247755,-2.21455133497704,0.279032540700527,-7.936534317529,2.07908861021327e-15,1.76220769045114e-14
"Et_4B_037565",156.300316332067,-2.04040520890576,0.257131352213638,-7.93526418050526,2.1004773702144e-15,1.77998002217608e-14
"Et_3A_027327",302.637688200622,-3.25603397648924,0.410380380909378,-7.93418527775149,2.11881590074427e-15,1.79516093932928e-14
