"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Et_2A_018581",103.249101009748,-1.37245091591158,0.251314328647806,-5.46109297983938,4.73212112192844e-08,8.70710286434832e-06
"Et_4A_034398",57.3885581810908,-1.88262224031984,0.345562278244802,-5.44799695696575,5.09402296596568e-08,9.17357667743266e-06
"Et_7A_052637",160.404999746641,-1.14391060765032,0.209960493856466,-5.44821831307143,5.08768873436494e-08,9.17357667743266e-06
"Et_8A_058362",56.3475289246083,-2.60940118652749,0.478929712812,-5.44840112593262,5.08246319633062e-08,9.17357667743266e-06
"Et_10A_002036",630.062078878667,-1.71621503482525,0.315202561717092,-5.44480040224301,5.18635082124655e-08,9.26102813312886e-06
"Et_1B_012702",661.720032819409,-1.41662121243687,0.260168453846489,-5.44501530255756,5.18009321530661e-08,9.26102813312886e-06
"Et_2A_018561",83.8019414162216,-1.72826872385609,0.318342548162494,-5.42895925735292,5.66836209693236e-08,1.00370328009279e-05
"Et_3B_031094",505.334484140063,-1.97370916387974,0.363756949727658,-5.42590090816804,5.76629446498342e-08,1.01678992399208e-05
"Et_2A_015881",56.1099746622658,-1.33725900768875,0.247116723126617,-5.41144682872622,6.25175583209228e-08,1.09169079863224e-05
"Et_5B_044965",277.718265959923,-1.07416363871039,0.199045948844326,-5.39656117065962,6.79302589908546e-08,1.17820022971023e-05
"Et_1B_013088",57.3467557785437,-2.5418944421212,0.471254058639041,-5.39389400584064,6.89468991361627e-08,1.18592819808024e-05
