"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Et_1A_006658",472.631385381815,-2.3288871336716,0.202270651898925,-11.5137174464407,1.1252119013098e-30,1.58413066079277e-29
"Et_9A_061146",252.0715298298,-3.19140875945934,0.277204990436189,-11.5128113474349,1.13709991571461e-30,1.60033483315738e-29
"Et_7B_054822",78.8748521425857,-6.63706022004892,0.576615968165429,-11.5103649334678,1.16982319539191e-30,1.64584167649553e-29
"Et_5A_042639",182.124934339191,-4.78265582189216,0.41551670212274,-11.5101409822015,1.172865068024e-30,1.64957293714775e-29
"Et_1B_010034",183.028199751848,4.93371876278493,0.428644981106199,11.5100350645715,1.17430645349456e-30,1.65105146551128e-29
"Et_8A_057598",666.92532151706,3.84892619440965,0.334454210007062,11.5080811640206,1.20121383532635e-30,1.68832180375327e-29
"Et_5B_044714",129.08508022174,-2.67257654855176,0.232240302339111,-11.5078068777629,1.20503972514758e-30,1.69313682497496e-29
"Et_8B_060509",99.7080062459952,-3.43768124757746,0.298740488930912,-11.5072491843329,1.2128560663756e-30,1.7035535588787e-29
"Et_7A_052755",527.532523756023,-1.38678793866987,0.120538445562234,-11.5049429433191,1.24571705415404e-30,1.74912892275379e-29
"Et_1A_009403",295.552545916548,-1.84171972330564,0.160100564160705,-11.5035180104485,1.26646065530594e-30,1.77766550356708e-29
"Et_10A_000650",83.1256182210771,-4.83895962656823,0.420717467168606,-11.5016846320502,1.29365534259182e-30,1.81523521546704e-29
"Et_4A_034085",216.841246473326,6.94352050136423,0.603802878900334,11.4996478884135,1.3245466301216e-30,1.8579653094712e-29
"Et_1A_008122",73.9697957391861,4.9577442883761,0.431184956303673,11.497952829515,1.35081300994632e-30,1.89418179525938e-29
"Et_10A_001237",189.291409241225,-4.20187389858648,0.365518780966214,-11.4956443208725,1.38741869406825e-30,1.94486780831296e-29
"Et_4B_036816",64.386012089075,-5.17602594374914,0.450377118332019,-11.4926485673132,1.43639345255195e-30,2.01285334145691e-29
