"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Et_8A_057293",1103.33522170207,-1.7850469143379,0.305579743778111,-5.84150929727222,5.17299911324998e-09,2.53998517777862e-08
"Et_10A_002205",15.6813777564815,-4.56545042653637,0.781581397872967,-5.84129872967935,5.17954296241734e-09,2.54290322702439e-08
"Et_10A_001873",22.9641456348417,-4.20801738461951,0.720460631481402,-5.84073188838512,5.19719884623671e-09,2.55127543408813e-08
"Et_8B_060571",28.1455312344874,2.29420459802605,0.392797725881493,5.84067688497315,5.1989151973e-09,2.55182198039592e-08
"Et_9A_062437",374.062292102326,1.21202056172597,0.207541725076215,5.83988863579543,5.22357274275019e-09,2.56362749012163e-08
"Et_3B_031509",6047.09191954219,-1.93499096407749,0.331439152330179,-5.83814842173461,5.27841264650293e-09,2.59024145640079e-08
"Et_7A_052919",213.757846204749,-1.07207549030354,0.183664440508138,-5.83714238497918,5.31037128624732e-09,2.60562217778535e-08
"Et_1B_010462",18.0458359777115,-4.14586236533479,0.710387117952767,-5.8360607344381,5.34494194696161e-09,2.62228081608411e-08
"Et_9B_063857",78.3811535965407,1.90941297839937,0.327185392595233,5.83587477195701,5.35090751562043e-09,2.62490328110649e-08
"Et_3A_024121",58.4534527565538,2.0033519716497,0.343310586842931,5.83539234857985,5.36641359407396e-09,2.63220472069089e-08
"Et_7B_053935",324.317249359265,-0.940417840694811,0.161175822992633,-5.83473267412941,5.38768766503195e-09,2.6423333176979e-08
"Et_7A_052250",73.6540115876478,-2.03733631685169,0.349215711130208,-5.83403395642772,5.41031033146171e-09,2.65312089487207e-08
"Et_9A_063523",1840.57709806673,-1.50386711441356,0.257788789681528,-5.83371804596871,5.42056900513586e-09,2.657843590515e-08
"Et_10B_002445",699.809003945728,-3.34260475858953,0.572996230402875,-5.83355453532275,5.42588617487276e-09,2.66014252688386e-08
"Et_3A_026116",23.9398798621427,2.36814451178992,0.405989849398761,5.83301408963047,5.44349694805488e-09,2.66846740231302e-08
"Et_4A_033125",11.5652475977729,-6.20946370306291,1.06460641471067,-5.8326378812497,5.45578875705852e-09,2.67418323139584e-08
"Et_1B_011326",220.844715850813,-1.21803826714725,0.208884616458515,-5.83115352292663,5.50455100218818e-09,2.69777184033125e-08
"Et_4B_037148",560.447549383005,1.24554629050271,0.21360428654669,5.83109220624399,5.50657439200665e-09,2.69845099895462e-08
"Et_1A_009371",38.5922033085315,-3.52815727401088,0.605135735172433,-5.83035684218109,5.53089712459326e-09,2.71005634262807e-08
"Et_6A_047569",16.9727775476424,-6.75294358780569,1.15824240449523,-5.83033703618258,5.53155366655988e-09,2.7100642645151e-08
"Et_4B_036951",142.212479162255,2.55168574421821,0.437674162795988,5.8301036732836,5.53929504168096e-09,2.71354284250421e-08
"Et_3B_029449",38.3935143077581,2.47202054561255,0.42404161987558,5.82966489548333,5.55387921936102e-09,2.72037232133517e-08
"Et_3B_029210",135.381499771975,2.14864688518674,0.36860740509041,5.82909310967243,5.57294040956765e-09,2.72939287273351e-08
"Et_3A_026955",93.9582778610692,-2.16787811647927,0.371956272492389,-5.82831444662257,5.59900048801765e-09,2.74183870230163e-08
"Et_1A_009631",25.5430661817394,5.68661350210839,0.975739069953286,5.8280063566386,5.60934425793554e-09,2.74658624315437e-08
"Et_9A_061147",74.6673554558642,3.05549017216452,0.524293814305419,5.82782037246122,5.61559746062452e-09,2.74932999229095e-08
"Et_2B_022579",374.548979826625,1.39228055224659,0.238924333576646,5.82728653630399,5.63358391491281e-09,2.75781690317073e-08
"Et_5A_041529",11.8947122123392,-6.38631345783473,1.09593731125617,-5.82726164374741,5.63442398191359e-09,2.75790912461928e-08
"Et_10B_003174",14.4603543708981,4.12718722634763,0.708350722969249,5.82647422035143,5.66106071480368e-09,2.77062668498313e-08
"Et_9A_063416",331.861803446877,-1.17043737988792,0.200883548629606,-5.82644715245446,5.66197853438072e-09,2.77075545299482e-08
"Et_4A_034756",391.48424188081,1.44543456761587,0.24808628232878,5.8263381354568,5.66567655390541e-09,2.77224455730462e-08
"Et_10A_001881",35.9159550948994,5.92077670398873,1.01647229468008,5.82482841389417,5.71713078034595e-09,2.79709797253457e-08
"Et_4B_036625",143.716650462524,-1.06463632645941,0.182793824534336,-5.82424668432619,5.73707833414014e-09,2.80653282974004e-08
"Et_4B_036101",186.22814917755,-2.09956122977628,0.360490079424817,-5.82418587808643,5.73916728921481e-09,2.8072302320801e-08
"Et_1B_013669",44.5361142473789,4.341198010723,0.74538350410228,5.82411334142875,5.74166020227745e-09,2.80812504056838e-08
"Et_1A_006834",11.3284324771477,-3.68553583729349,0.632847445124198,-5.82373503391515,5.75467881814123e-09,2.81416694688857e-08
"Et_1B_013044",58.0341959634658,-1.42513840203826,0.244743782641172,-5.82298102390494,5.78071211227876e-09,2.82657119112232e-08
"Et_2B_018952",18.2495300320426,-3.30525829921745,0.567764950585506,-5.82152578423326,5.83128070298329e-09,2.85096810709627e-08
"Et_4A_033235",52.5942905065884,-3.39811996935068,0.583832736693267,-5.82036558723492,5.8719048160137e-09,2.87049799946517e-08
"Et_9B_065510",1175.0680125445,1.41540503609506,0.243187974807027,5.82020980773497,5.87738033105798e-09,2.87284286914269e-08
"Et_7A_052676",47.7303472323148,3.52522639250105,0.605746187007355,5.81964272844568,5.89735466001095e-09,2.88227334809636e-08
"Et_10B_004272",73.4511264933927,2.87924248651695,0.494750179110067,5.81958856830733,5.89926580253814e-09,2.88287446609023e-08
"Et_1B_010911",16.5506260612755,-5.30123670047671,0.910949889997989,-5.81946027842258,5.90379515687433e-09,2.88475477472488e-08
"Et_2A_017969",25.2764791434209,-2.04513929068853,0.35144019930442,-5.81930950055321,5.90912278790795e-09,2.88702466386821e-08
"Et_7B_055581",11.0004848516086,5.01812765663204,0.862383319911869,5.81890621115546,5.9233957319739e-09,2.89366394294281e-08
"Et_6A_045970",16.3794258982327,4.69414262258115,0.806786944043699,5.81831753381335,5.94429002050728e-09,2.90353593799478e-08
"Et_1A_009393",25.9857556312053,-1.75352826682993,0.301424382851861,-5.81747319257754,5.97438395601272e-09,2.91789877690084e-08
"Et_3B_030948",14.079212678093,-6.13241065950491,1.05417898913474,-5.81723855503738,5.98277316755822e-09,2.9216589020432e-08
"Et_4A_032318",64.1021969047854,-1.79627952174073,0.308840392918636,-5.81620656794708,6.01980698278121e-09,2.93940500186109e-08
"Et_9B_065583",19.9774454082611,-4.64848978203986,0.799270996305558,-5.81591200422187,6.03041852055592e-09,2.94424679037756e-08
"Et_8B_059566",1569.00348086351,-0.714818716535951,0.122910238092197,-5.8157784707874,6.03523499977325e-09,2.94625845184455e-08
"Et_1A_006782",1197.51096831231,-1.73921941586095,0.299063916795169,-5.81554416359815,6.04369537927737e-09,2.95004830970033e-08
"Et_5A_042546",78.0652293909255,-2.25853536386966,0.388364933210507,-5.81549766916122,6.04537557470633e-09,2.95052813195216e-08
"Et_8B_059820",112.290724233286,1.07477969983108,0.184815513848705,5.81541926567333,6.04820991450643e-09,2.95157107451467e-08
"Et_7A_052618",1484.29628940151,-0.638500327658353,0.109795720534282,-5.81534803498094,6.05078607345631e-09,2.95248779694075e-08
"Et_6A_046353",101.983674965002,-3.22569278558845,0.554751831687757,-5.81465909860038,6.07575758268668e-09,2.96433088424372e-08
"Et_3A_025948",50.039743744025,-2.48758631289449,0.427862439421704,-5.8139861873753,6.10024499831107e-09,2.97593508159682e-08
"Et_4B_037647",103.019577563562,1.47664360755168,0.254000355564951,5.81354937187905,6.11619218561226e-09,2.98337083097177e-08
"Et_5B_045024",32.4297026764331,2.76626884051402,0.475865233262304,5.81313499527968,6.13135765342615e-09,2.99042360139443e-08
"Et_6A_046481",30.0328228687858,-3.93679265607567,0.677255937890667,-5.81285808779606,6.14151237087066e-09,2.99503115389774e-08
"Et_3B_030147",429.037865029897,-0.697921959681878,0.120067826751509,-5.81273084192895,6.14618419993904e-09,2.99696411270216e-08
"Et_10B_003305",19.3372169753254,-2.29620670301488,0.39506922215877,-5.81216296847363,6.16707583279314e-09,3.00680471479039e-08
"Et_6B_049417",18.701158805237,-6.13121473370619,1.05489811052023,-5.81213926971823,6.16794919179725e-09,3.00688411239327e-08
"Et_7A_052702",1313.33921724863,2.09120599256136,0.359868055379432,5.81103535393401,6.20876486968335e-09,3.02643318688089e-08
"Et_5A_042576",18.2714063486908,-2.30501136175793,0.396674644410918,-5.81083614552926,6.21615823968218e-09,3.02968808825694e-08
"Et_1B_013574",395.774291858719,-1.1972186779844,0.206039342840911,-5.81063141377233,6.22376552477551e-09,3.03304648789152e-08
"Et_4B_039232",7.00034817603327,6.81324000747411,1.17277132288943,5.80952132312367,6.26517145613354e-09,3.05287341420347e-08
"Et_4A_033273",90.817995513195,1.09762383392854,0.18893811305016,5.80943577877873,6.26837332158675e-09,3.05408195912447e-08
"Et_1B_011154",10.1702121352746,-6.80765819785409,1.17186750386462,-5.80923882213952,6.27575132396857e-09,3.05732469241798e-08
"Et_5B_044526",32.9273171775518,1.94382462383411,0.334650062032938,5.8085291005946,6.30240764093891e-09,3.0699573131277e-08
"Et_6B_049621",363.665135038133,2.49481130975628,0.429651647338605,5.80659081656013,6.3757696588536e-09,3.10533515896748e-08
"Et_1A_006469",10.2977847041686,-6.27149813625241,1.08011094031425,-5.80634627627023,6.38508405221273e-09,3.10951389055976e-08
"Et_7B_055974",131.919789201666,1.79508547359153,0.309235751501717,5.80490924763454,6.44008761590434e-09,3.13593956857751e-08
"Et_6A_046410",11.8764353696484,-3.75301914120159,0.64658347907179,-5.80438452678883,6.46028641670837e-09,3.14541326685571e-08
"Et_5B_045403",28.2179512147724,-2.25584580729978,0.388652411319095,-5.80427585575344,6.46447733566623e-09,3.14709169268831e-08
"Et_3B_030908",135.245405000764,1.53380312382671,0.264275785431563,5.80379742821311,6.48295945264676e-09,3.15572629441006e-08
"Et_1B_014390",18.6262605221627,7.4927551193117,1.29103384457942,5.80368605422008,6.48726930638171e-09,3.15746103560752e-08
"Et_6A_046217",189.903656145438,1.83849702115925,0.316828218363315,5.80281968145591,6.52089073307239e-09,3.17346016356513e-08
"Et_3A_023940",437.93768892486,-0.821381217498502,0.141549627401002,-5.80277908589315,6.52247027933936e-09,3.17386388664645e-08
"Et_5A_041548",41.2072466839669,2.86433932946486,0.493695893913668,5.80182935441982,6.55953007052645e-09,3.1915303815208e-08
"Et_1A_008385",241.088756896385,-1.42612456826185,0.245814339250595,-5.80163294220192,6.56721985458618e-09,3.19460295537459e-08
"Et_3A_025754",49.6856981092082,2.6144298800149,0.45063866363574,5.80161022785253,6.56810971519715e-09,3.19460295537459e-08
"Et_9B_064942",24.5709583435591,6.02700332701591,1.03884675115426,5.80162889311565,6.56737847358201e-09,3.19460295537459e-08
"Et_3A_027199",24.0588902753461,6.73177376140026,1.16045711133479,5.80096730473494,6.59334565702948e-09,3.20650871300261e-08
"Et_2A_017446",37.3880613926489,1.5613776899781,0.269166023141373,5.8007978561173,6.60001252132344e-09,3.20938216594747e-08
"Et_1B_014402",21.2514747983521,-2.38613244711222,0.411363836720636,-5.80054014016959,6.61016478683021e-09,3.21394960683197e-08
"Et_Un_068241",17.1029918677589,-6.39763309722657,1.10307559807521,-5.79981381909818,6.63885871646659e-09,3.22753016520237e-08
"Et_3B_027773",8.15653326576919,-6.66930907350534,1.14992281889659,-5.79978844137111,6.63986347227288e-09,3.22764785373982e-08
"Et_9B_066185",3228.68312594477,-1.29872359149029,0.223933961126024,-5.79958298848384,6.64800321696872e-09,3.23123344598733e-08
"Et_3A_024670",283.980412202665,0.714728052352664,0.123241303635715,5.79941976648758,6.65447675206682e-09,3.23400845369164e-08
"Et_2B_021326",493.806784845626,-1.186096855805,0.20452853642362,-5.79917539403085,6.66418025160654e-09,3.23835237395784e-08
"Et_2A_014990",42.347713132965,-2.07202817046318,0.357299950010122,-5.79912807265849,6.66606087033882e-09,3.23889432873408e-08
"Et_5B_043198",290.086353311151,1.88352827968437,0.324824768731392,5.79859807809768,6.68715890405968e-09,3.24877241212037e-08
"Et_7B_053945",195.354192096735,-1.13280936268549,0.195384276617925,-5.7978532474274,6.71691894082958e-09,3.26285594095394e-08
"Et_10B_003919",16.0273150874178,-3.50675216710431,0.604848781290444,-5.79773370729566,6.72170719928991e-09,3.26480716944737e-08
"Et_8A_058356",20.1868832988567,-5.13104412836462,0.885016156197285,-5.79768413540784,6.72369380743656e-09,3.26539731387096e-08
"Et_10B_003164",26.65488780432,3.0024986508521,0.517891196007288,5.79754719524107,6.72918469340405e-09,3.26768899856408e-08
"Et_3A_024901",19.2901608653125,-2.78782675585213,0.480874238499122,-5.7974134038732,6.73455353382213e-09,3.26992089893704e-08
"Et_3A_026924",134.689503268967,-1.20800927485326,0.20837915499892,-5.7971694666845,6.7443530798626e-09,3.27430334220242e-08
"Et_4B_037811",11.5148473074005,4.551626828376,0.785168483307822,5.79700653444537,6.75090618498472e-09,3.2771088523578e-08
"Et_3A_024554",32.9101718925473,3.83889905463315,0.662223505564987,5.79698398255726,6.75181370558310e-09,3.27717348343017e-08
"Et_3A_026786",32.3357539615371,-2.34058967938459,0.403763813557379,-5.79692780975768,6.75407469615891e-09,3.27789496721841e-08
"Et_1B_010084",40.0229989520274,1.73777518300717,0.299828974840922,5.79588808563003,6.79605744620235e-09,3.29789188307859e-08
"Et_4A_032868",18.1548747526336,5.82515101875593,1.00532357379576,5.79430461056649,6.86048419402402e-09,3.32877426153516e-08
"Et_10A_001419",102.892166086773,-2.34425190474112,0.404583957449051,-5.79422851939533,6.86359502206557e-09,3.32990188391396e-08
"Et_5B_044926",240.454305873027,1.82909863367852,0.315814417114869,5.79168820216728,6.96824161797162e-09,3.38028410445391e-08
"Et_1A_007370",3074.29054517458,2.01034716519787,0.347160467366108,5.79082975792229,7.00395414952166e-09,3.39721879206598e-08
"Et_5A_042043",87.9362298817563,-1.01090019963099,0.174581859673027,-5.79040801561112,7.02156438670333e-09,3.40501037902822e-08
"Et_5B_043388",258.147086983644,-1.15747187541527,0.199894752114158,-5.79040651729689,7.02162702688546e-09,3.40501037902822e-08
"Et_3A_025274",14.4773673442682,-3.1469938750269,0.543649352635731,-5.78864641293066,7.09558843483875e-09,3.44048238499514e-08
"Et_1A_008505",16.9398224179095,3.37705164860694,0.58342106421877,5.78836085242994,7.10765919582776e-09,3.44594039600677e-08
"Et_7B_055549",49.7792440612054,-3.01567579444335,0.521103476871362,-5.78709589993351,7.16136984776714e-09,3.47158272574462e-08
"Et_8A_057228",176.345928544688,1.5749678475218,0.27219228102285,5.78623259117912,7.1982528597263e-09,3.48906266205036e-08
"Et_5B_044891",356.009132451546,-0.773096674190687,0.13361035380365,-5.78620333067007,7.19950618326503e-09,3.48927051850408e-08
"Et_2A_016013",349.058711946895,1.18675183541051,0.205110357517866,5.78591861362799,7.21171263180032e-09,3.49478619692877e-08
"Et_6B_048969",6.78526288443728,-6.43895033013296,1.11305555701695,-5.78493165910758,7.25418155028974e-09,3.51496408527893e-08
"Et_7A_051775",46.0048657677015,-1.43097957155652,0.247410815430684,-5.78381979407616,7.30231674926521e-09,3.53788259678195e-08
"Et_10B_003981",1777.85787415462,0.739053069234534,0.127783087725957,5.78365323914778,7.30955399239888e-09,3.54098357324085e-08
"Et_9A_062842",79.0435897892162,1.75779922074923,0.303967480154644,5.78285288891743,7.34442868723166e-09,3.55747077994327e-08
"Et_4B_038000",248.413577288792,-0.929109612175424,0.160675929485756,-5.7825065344202,7.35957095241472e-09,3.56439737590056e-08
"Et_6B_049267",13.9601661969192,-4.16437943608239,0.720215402033903,-5.78213049085328,7.37604556742134e-09,3.57196759827522e-08
"Et_3A_025483",13.231962339203,3.82759714416905,0.661998070322631,5.78188565157544,7.38679134189417e-09,3.57676212344349e-08
"Et_10B_004373",22.788893796697,4.78963273261819,0.828499066864431,5.78109611003572,7.42154740701572e-09,3.59318025700612e-08
"Et_1B_013455",85.8191553478454,1.24888925916348,0.216031944952335,5.78103974131713,7.42403486276045e-09,3.59397340873967e-08
"Et_3B_028527",26.4850229028741,-1.8244089538503,0.3155901006965,-5.78094480727968,7.42822597306285e-09,3.59559102344756e-08
"Et_1B_010451",28.3687639772367,-1.90920669275217,0.330292082468887,-5.78035864039222,7.45415484341159e-09,3.60772910536572e-08
"Et_7B_053668",227.913831392251,1.25605115715461,0.217320061087756,5.77972945004557,7.48208477655862e-09,3.62083279295553e-08
"Et_5B_044400",23.5685006061036,2.74878263525833,0.47563185769469,5.77922313400375,7.50463415516453e-09,3.63132995022368e-08
"Et_3B_027777",12.1091567614998,-5.34223073492802,0.924449330830913,-5.77882481685212,7.52242010688564e-09,3.63952005171373e-08
"Et_5B_043757",6.80876284906782,-6.60255150352338,1.14254887573639,-5.77879130051916,7.52391857119273e-09,3.6398289201289e-08
"Et_4A_034551",115.516018335181,-1.94201160275421,0.336068316886071,-5.77862150395024,7.53151437883984e-09,3.64308707866616e-08
"Et_3B_030131",14.0776590172162,-3.58918245179919,0.621125632932155,-5.77851285070251,7.53637886702998e-09,3.64502347031667e-08
"Et_2B_020810",50.7123884573086,2.51895467868935,0.435937437906029,5.77824811465799,7.54824409460155e-09,3.6503449900987e-08
"Et_6A_047436",133.032519971409,1.96156001150612,0.339485234340208,5.77804220356867,7.55748539852569e-09,3.65439650440593e-08
"Et_4A_034984",15.8751431428907,4.4907698261558,0.777219031670779,5.77799776274397,7.55948134880473e-09,3.65494402697837e-08
"Et_7A_051767",14.0115218627829,5.17466663004336,0.895622428266226,5.77773229737072,7.5714147531916e-09,3.66029554894984e-08
"Et_3B_031628",7.04333979388603,-6.64410933492842,1.15002380474683,-5.777366787978,7.58787539199027e-09,3.66783422717337e-08
"Et_6A_048052",73.8674399726587,1.72499958348801,0.298594033879407,5.77707317549648,7.60112336778779e-09,3.67381842079465e-08
"Et_1B_011148",134.865524381291,-1.40380209992211,0.243044428347762,-5.77590734938992,7.65394846381546e-09,3.69892770342207e-08
"Et_9A_061501",291.098852321296,1.46114404797715,0.252974788321263,5.77584848542924,7.65662511212758e-09,3.69979875251472e-08
"Et_7A_052803",335.726873340556,0.975749330395974,0.168955814745253,5.77517460329603,7.68733265243642e-09,3.71421301348452e-08
"Et_10A_002019",14.9875735029844,6.581357888704,1.1397952457155,5.77415804588007,7.73388196022724e-09,3.73627722096823e-08
"Et_1B_010621",76.1349833589862,2.93231213009679,0.507853459068901,5.77393355845776,7.74419837702963e-09,3.74083409788716e-08
"Et_10B_004404",17.7755115261216,7.35050824447091,1.27320210501853,5.77324543801626,7.77590469224278e-09,3.75572114329736e-08
"Et_10A_001386",197.801248272266,-0.68314346363518,0.118334059475606,-5.77300792909927,7.78687759224705e-09,3.76059180307994e-08
"Et_1A_007276",10.3970470329863,-6.80778275785538,1.17929417090166,-5.77276045776628,7.79832677190037e-09,3.76569133942062e-08
"Et_2A_016139",35.0363131786868,2.31961199097453,0.40184363415123,5.77242438062755,7.81390148200322e-09,3.77278163968484e-08
"Et_1A_005810",18.8500725332257,4.14563951564938,0.718204021441402,5.77223099827439,7.8228770400652e-09,3.7766844208939e-08
"Et_9A_063226",53.1784855209435,-3.6453376751289,0.631547095541154,-5.77207574995704,7.83008991657612e-09,3.77973543138475e-08
"Et_7A_051253",18.061066082299,-3.17212465952147,0.549571521783758,-5.77199606199685,7.83379475065305e-09,3.78109253932068e-08
"Et_2A_017128",20.3714712809143,2.70228820781184,0.468178228022436,5.77192198626191,7.83724019107296e-09,3.78232415196953e-08
"Et_9B_064331",26.9356903540999,1.99819745520797,0.346271352334614,5.77061152109704,7.89843724114237e-09,3.81142376334259e-08
"Et_4A_034257",271.684267333632,1.23675427349587,0.214350451670884,5.76977684840522,7.93765733994982e-09,3.8299128791093e-08
"Et_Un_066693",25.1545438972846,4.53310543883247,0.785690554545488,5.76958118257487,7.94687876459889e-09,3.83392509482245e-08
"Et_5B_044408",964.94298995516,-0.685720404899557,0.11885886404838,-5.76919870797725,7.96493428489166e-09,3.84219786773755e-08
"Et_2B_022666",62.9563562150235,1.55461985596558,0.26949875424657,5.76856045331931,7.99515329799668e-09,3.85633562310485e-08
"Et_3A_026735",218.449944497058,-1.78987221009004,0.310290488294518,-5.76837601412761,8.00390655792469e-09,3.8601176698732e-08
"Et_4B_038108",93.107362870865,2.98844189642576,0.518091536998344,5.76817354272921,8.01352633349435e-09,3.86431670958843e-08
"Et_1A_006153",127.192194610661,-1.3695788499178,0.237464247857108,-5.76751600410152,8.04484476008156e-09,3.87897721598099e-08
"Et_4B_039100",13.6510312321168,-3.8846030478509,0.673584396111353,-5.76706210873792,8.06653309700138e-09,3.88899157741056e-08
"Et_3A_026410",302.93315376087,1.58001930084176,0.273975367872909,5.76701224313966,8.06891927200191e-09,3.88969886765145e-08
"Et_1A_007679",47.0468585849272,-1.65814042798012,0.287550299920134,-5.76643609288762,8.09653911096128e-09,3.90256873776631e-08
"Et_6A_046743",36.4588746436495,2.55208634130409,0.442584184397884,5.76632973176864,8.10164795601484e-09,3.90458651063146e-08
"Et_5A_040617",18.0098096560444,2.45347370547673,0.425507279171021,5.76599702420278,8.11764914813232e-09,3.91185278921612e-08
"Et_1A_005455",317.541894196998,-1.39566624399508,0.242100738023662,-5.76481614797339,8.17469050342793e-09,3.93889220203883e-08
"Et_4B_036115",12.3713874690486,6.09350367169228,1.05725731129982,5.76350109530174,8.23867182676952e-09,3.96926903129424e-08
"Et_8A_057097",26.9808813618301,-6.03012242055848,1.04626616552463,-5.76346881821873,8.24024831109541e-09,3.96957664798586e-08
"Et_1B_011355",21.3610295773911,7.79291028675915,1.35220090144293,5.76313052183545,8.25678911348583e-09,3.97709213843297e-08
"Et_4B_039377",17.1175961154097,-6.58848900918514,1.1432879594887,-5.76275552847741,8.27516191793791e-09,3.98548824817495e-08
"Et_2B_022316",255.263069787585,-1.38179875004596,0.239803345719118,-5.76221631062839,8.3016505926106e-09,3.99779077240875e-08
"Et_9A_062168",231.405459223755,1.65534657544935,0.287291277034903,5.76191032506788,8.31671854913393e-09,4.00459129593068e-08
"Et_2B_019074",52.2070248416532,-1.48933281128537,0.258505072573981,-5.76132915480466,8.34541095289903e-09,4.01794984671999e-08
"Et_2A_018065",277.315875882272,1.36112346212522,0.236277700372069,5.76069370906288,8.37689308328885e-09,4.03264833676242e-08
"Et_8A_057701",318.094298236552,-0.914980428464114,0.158861105049795,-5.75962522844917,8.4300897167974e-09,4.05779568715726e-08
"Et_5B_044547",63.4107368221578,2.20578218574323,0.383009590754409,5.75907820323385,8.45745153134917e-09,4.07050322764354e-08
"Et_4A_031964",77.8986162011753,3.11364085788479,0.540733515921923,5.7581798912098,8.50257188785477e-09,4.09175394921553e-08
"Et_9A_061515",92.9702778453778,1.64542965532266,0.285762510556742,5.75803191299279,8.51002694434267e-09,4.09487595548132e-08
"Et_5B_043704",12.8940695054519,6.477326249836,1.12505710878866,5.7573310716734,8.54542133239304e-09,4.11143964059656e-08
"Et_5B_044138",9.80304079229845,6.54101689816376,1.13640020213357,5.75590965742799,8.6176466397972e-09,4.14571792424938e-08
"Et_5A_040527",24.3649868455672,-2.37025953588018,0.411942062035663,-5.75386626985176,8.72251662454211e-09,4.19569110650855e-08
"Et_10B_003176",54.6542779768765,3.72386770817882,0.647376929090129,5.75224037318199,8.80684565867021e-09,4.23577347738292e-08
"Et_4B_037574",28472.753084252,0.897773911293318,0.156093398299579,5.75151749576418,8.84459258031963e-09,4.2534449772628e-08
"Et_9A_063243",277.68937120762,2.23065086740022,0.387868642877505,5.75104718662367,8.86923539689337e-09,4.26481129413166e-08
"Et_7A_052357",305.698921367866,1.62745265397763,0.282986194535378,5.75099664013529,8.87188785330797e-09,4.26560206716648e-08
"Et_8B_060843",35.7220034536547,-2.38031461353647,0.4139923283088,-5.74965875155295,8.94237534402843e-09,4.29900402770968e-08
"Et_5B_043033",127.729032145393,-1.81739939678825,0.316112699144808,-5.74921349792314,8.96595432476276e-09,4.30984992076284e-08
"Et_4B_037778",29.0488694016058,2.80401603503711,0.487782738027118,5.7484937789685,9.0041958362574e-09,4.32774069040787e-08
"Et_3B_030902",120.943244103179,-2.19740294394659,0.38226364857163,-5.74839630228359,9.00938733404071e-09,4.32974417416083e-08
"Et_7A_050627",7.80753555720851,6.41143380442569,1.11549500260094,5.74761320263784,9.05120005641442e-09,4.34934468476733e-08
"Et_5A_040917",5.88191855604064,6.75492885430438,1.17530317828493,5.74739265502674,9.06300995339026e-09,4.35452521829559e-08
"Et_4A_035067",32.7711213144253,-1.99611152575175,0.347386219454131,-5.74608724804444,9.1332193094172e-09,4.38776071261818e-08
"Et_4B_036196",14.532461043135,-3.21034473682325,0.558705422181074,-5.74604184847662,9.13567054666771e-09,4.38844015363198e-08
"Et_3A_025592",11.9304766008341,6.58805349269362,1.1465471039003,5.74599462183674,9.13822111080919e-09,4.38916714799052e-08
"Et_2B_021297",274.052402030434,0.769680311426185,0.133968460832934,5.7452351593859,9.17933251760208e-09,4.40841298394144e-08
"Et_1A_008659",149.029019508537,-1.21339888373642,0.211214966678194,-5.74485275745232,9.20010079289067e-09,4.41788568654412e-08
"Et_6A_045891",109.820422582188,-1.36671547095355,0.237908505674083,-5.74471041748231,9.20784294608696e-09,4.42110180937599e-08
"Et_7B_055241",356.136678377259,1.19643597022246,0.208282620126031,5.74429095187348,9.23069536387416e-09,4.43157150084123e-08
"Et_2B_018950",339.621107407089,-0.572915041792975,0.0997393277893316,-5.74412375229839,9.23981972925736e-09,4.43544885369977e-08
"Et_2B_021099",270.803684539183,-1.09821689484984,0.19119266307532,-5.74403262753443,9.24479625343217e-09,4.43733443853067e-08
"Et_5A_041839",48.2332006995494,-2.1446097427626,0.373458684091828,-5.74256225418304,9.32545771969942e-09,4.47554287477523e-08
"Et_3B_031646",618.780945999018,-1.24270449858535,0.216408745566049,-5.74239500041863,9.33467611573362e-09,4.47945904544559e-08
"Et_9A_060985",14.1995910739176,3.64582170260328,0.634976754026205,5.74166168995349,9.37519808708457e-09,4.49839436559432e-08
"Et_6B_049532",54.1583649491255,-2.35618213020663,0.410426198782594,-5.74081805010386,9.42202828341657e-09,4.52035185301201e-08
"Et_1B_013659",209.622319042888,-0.74320552800126,0.12947321149647,-5.74022625538662,9.4550142492042e-09,4.53566314924418e-08
"Et_4A_033022",11.1343063164539,4.52088381559248,0.787583024851505,5.74019966522878,9.45649898662072e-09,4.53586123896394e-08
"Et_8A_056610",236.101745161489,1.52350570319437,0.265417587348186,5.74003297375984,9.46581184599947e-09,4.5398136595954e-08
"Et_2B_020569",11.3707331443084,-6.29299744330102,1.09647163193096,-5.73931623950783,9.50595663835221e-09,4.55855053750783e-08
"Et_7A_052519",88.6714137325244,2.49174524044352,0.434192787000965,5.73879925010819,9.53501627145518e-09,4.57196791987291e-08
"Et_3B_028457",12.1701712050603,4.98774664837478,0.86914787221904,5.73866289937575,9.54269483535148e-09,4.57513136322731e-08
"Et_7A_052784",38.7320461459158,-2.75949181389433,0.480968128041093,-5.73736938689326,9.61583834912249e-09,4.60967692495315e-08
"Et_8B_059867",67.9613714824535,1.57755143058918,0.274962528663436,5.73733242219401,9.61793655972877e-09,4.61016055281144e-08
"Et_3B_029732",17.5249018764121,4.34448325396723,0.757272482674678,5.73701455336467,9.63599798270641e-09,4.61829484290074e-08
"Et_5A_041846",54.8037738029624,1.86606837409592,0.325297191265958,5.73650318600584,9.66512326552336e-09,4.63172932393781e-08
"Et_4A_034774",142.234100427324,1.11122622227794,0.193720162744929,5.73624452164587,9.67988824481527e-09,4.63827978397399e-08
"Et_7A_052645",28.6249229964609,-3.61686163488334,0.63054598799387,-5.73607905490076,9.68934484991602e-09,4.64228545282968e-08
"Et_2B_022676",25.5301230209916,-3.83245230845392,0.668195603970484,-5.73552457645802,9.72109940901449e-09,4.65697223216542e-08
